x,y
134.90398763206744,60.192848203710625
179.34447644509513,273.644068281277
248.4063293357011,22.21601005860252
408.6478574007108,443.25677060554034
675.55399721308,101.2404634316788
31.2861579395142,270.55249755966884
318.2515779089617,297.30030604230785
201.76172564233158,484.81603657723247
383.6015306040592,16.909630443756818
168.08057715678248,473.4271638060361
701.7035139242244,72.33417061890025
14.875616478139067,230.79814567663527
757.9259109822628,159.55792369208731
816.0945325042799,14.308553112940103
733.378080190284,173.62801724516973
495.5871476671007,75.75416036079142
498.73651044033056,3.1803695477903293
441.6927020260655,9.493441221350984
497.57110139720686,209.94424625086538
510.82312211809415,329.5887335692742
447.76442658696186,395.6118773166325
541.5746806686491,296.31197273043676
448.9873701558799,39.26605231183788
620.5450840978093,74.86805689224107
711.8775799814001,216.66381176644867
126.61030166309087,95.65296599822959
671.3345856326723,287.5780721238902
758.0991473246305,371.90209579780145
2.963190991679589,118.53393964558512
749.3670291260172,281.8870712216899
454.5282045308376,424.6248462892394
306.8386185183302,470.2422403949995
752.8174441896699,80.00995167712499
466.1692736890677,284.50013492477655
469.8576150349625,57.05803704579348
165.53832034383439,301.5518015633132
832.7467300132357,311.629413521601
643.8101378688943,237.78624148646566
217.49468755658611,287.04760438437336
73.36511650083602,434.92015316220335
757.0990206785879,181.9089885757027
723.3942639619959,58.09328620689014
178.08596527643434,475.48567333061163
159.2483148924439,268.16191025882273
92.74199945327432,452.9676705017482
352.5459184100031,228.11674898764522
392.8512006673863,339.3891232670896
618.242177969654,353.4569530474075
84.2402746214623,322.7543253489097
667.5585252975752,107.26579098732414
716.0747580756897,112.03067504461983
795.719037787496,402.8335819104306
354.19649844076196,102.58988080276276
69.89213670075628,24.613212158602238
831.7609993190968,372.8460847413488
118.56125233998833,386.472187705584
681.5340424910653,449.1463266555796
99.68561924651408,484.08603956265637
704.7770721769048,160.135951222525
396.1505709940896,424.0097966826418
316.85210243304,34.88765098168667
79.66900450495602,356.72490279729
700.3873048698085,339.82251926166475
767.5772959483462,153.9952163420969
583.5642786959611,269.61037297552394
94.58585501014572,105.84900548462373
544.2020465486916,423.90002520508176
619.7273872344485,23.584568942140116
682.0751051809773,95.39669300389109
113.40818210277476,217.99078535581472
650.1470185668924,251.1050797912483
242.83406373598746,144.76713552784304
391.39400382032926,418.72524747737884
153.9011673827765,440.5202327574367
308.04622903453674,455.28664219637125
615.5844712452124,288.9641986453866
14.237392294420605,264.61846028378545
766.8306468759342,456.4524601538883
249.88624604375133,411.4877263315279
757.1298180075614,402.2552352557693
669.1652185438782,391.17698599878037
101.49245677717158,215.5395581087285
409.64071880524006,300.4418338357192
323.5727759886296,33.172304728496414
59.320003633789725,308.88412072349547
778.1540123641028,409.80104409481044
726.7282875914136,330.63671891587654
266.24852237539085,4.583417037348547
352.617310958483,30.774021086414027
282.66576315069045,412.3350704374764
70.18566108344129,218.80034879318234
536.2896967200583,226.937571514506
832.9183361706878,109.24450999038793
80.9289508607227,279.07959411495466
799.0346638734532,107.21512421142998
332.5466709172938,378.35706025665974
752.0683739843216,170.55377069251608
284.68665679526515,233.78255732628972
552.3244020608798,355.9662348795047
183.68513242490732,415.05052774831705
139.8995714846079,143.9470480094771
803.7478428770387,302.38378953840396
517.3893280026626,151.97856934959276
74.86037980039451,448.20789956972317
589.672511832734,145.3203026319203
553.5963756970922,432.2418119335987
222.0857934696078,330.2917013763644
98.2934278529521,195.61915546783715
340.7641715549859,226.5472113615682
644.9922461203133,39.95434253058961
139.9327583451326,277.8830343278739
457.4051683792962,170.3267886266646
372.2441955851709,152.97522601096048
698.9995738715329,163.98851763885347
342.46580981825485,350.77241271278206
142.05357538480922,42.12603285567551
317.1800269999446,247.30843583132534
435.9153850573883,463.30905484801457
444.62716924077046,322.6032144875689
102.14310196518618,60.16067527992996
581.1741823677319,418.9865276589988
648.8310787404703,41.19402301871777
332.3518769598171,343.67101625442774
644.1146662440431,493.58204554891614
716.5227708387409,268.4560229882772
821.0498774125064,18.571345633457746
76.68691577068931,264.7059320961257
656.9617983376867,70.97834577476291
39.20311728800091,180.73931037309376
61.32383495248963,6.1561644731892295
107.27642411372771,214.4181314318615
784.2047224413948,352.2703773381388
138.8503162898953,468.79484835127005
407.79557450065977,168.5964378449485
72.27488245256401,137.002111968314
574.8576017555304,412.0235581189655
550.8757195076206,124.97575703440633
205.02546233127183,200.11880415698502
769.6085224821867,427.7049506954126
660.5667577246145,288.3095444800998
25.88454781420739,391.89090505592793
169.20059468138686,11.947929171381656
631.2446765349222,338.45629811086854
436.09323257686395,422.4334918506151
626.1044490910584,368.93968933878165
415.3930540157145,368.66667837763123
831.2644437497166,446.2473181288026
535.4337710371695,283.4141158825513
837.2540464488801,251.60222827637114
391.62612205719057,450.53410946017283
52.550170458266614,349.6440215141482
432.2655887265717,431.7218610115272
133.5681422334635,395.1388149369266
735.5469414214631,54.169725917942
454.45142849745804,266.48265707670805
693.0392864222268,247.39135183072858
341.34964013367266,492.268080568257
292.23169746437395,339.70040283920935
234.29220326926514,403.49144602969056
154.43083237667324,468.55864222873
406.9976759770385,463.3944330143465
460.0742198125571,296.778378598297
392.5495125561277,349.8684361636588
639.3653420089881,204.3253241400953
50.738345363720505,263.01776657705454
523.3039671391466,273.0833037410403
53.34540486414058,268.3858319541228
25.038941728540394,17.561466944604256
359.44321569326837,70.74655616759095
620.7522539853938,172.79480441556683
832.4010620396425,428.6453419532293
537.2649677577754,297.8503646231718
807.4032085426428,213.26446624315676
731.7738429233832,295.77721045443064
389.51591050451225,292.06219036808534
431.8218670210858,315.0454590051777
126.7996520333567,18.085453357320812
4.912272237670721,359.9682265335682
453.9660027281866,23.988559532327812
177.94797951104064,69.99171379870062
263.16630088132877,9.560672409931193
607.9387133712502,418.6117898268953
673.0492021843754,95.0136285774692
697.5852507841474,370.04878203884437
284.9365357799104,216.3206051895049
710.2792836615444,15.833958547981531
339.96006200114243,477.2614006891688
684.1254874406095,307.05760269766324
613.3888186748537,46.0317846791155
173.1819655688603,315.3669540780082
483.0336265622672,431.40852034551904
790.1952796095773,202.17228423783462
787.4671772700044,302.07807145280043
18.69464030158552,33.01981463326453
682.6876153568076,195.00718352868708
5.21181622807676,76.94603622544183
644.9425990855615,191.52829061120002
532.9330693338362,329.5197730107218
124.39783496513918,106.98441985067097
354.67192696805563,162.77533997434114
586.8040851675813,20.720000043969012
387.5139238797446,207.73834517490286
205.67524245826007,485.22136660770866
570.8436659821258,430.8706844669021
4.381644331136673,273.46678492725005
646.5172210217393,96.36398982947792
719.8323011972348,360.58064228407494
136.55116282569725,68.0208029178494
687.0568353351937,352.9519009230524
646.4346399737622,73.21085518136417
738.0079132045261,323.1159675350821
192.6842228181252,440.5401046948649
24.369853091918962,373.19304652644735
238.46314287490617,99.41910327807035
640.4452022946169,322.3344879883028
491.85975201807594,253.82165302285975
626.6785369500504,352.1482075536763
332.857829088087,182.6491682801582
534.0426878435791,458.52435109831714
721.6274971533044,326.5113573551136
289.5018352487532,219.1617226721112
132.19291049281975,302.5800443103347
516.8849703391486,266.4049005642304
769.6869711288372,263.51329847304504
729.4846101529856,106.55387834108554
11.005586791581944,467.9232151840449
737.9981280518915,497.3784648541972
522.7029257414245,36.31141492328504
443.3079347385096,342.4977200647715
381.06340484408565,298.37752970926266
544.9334694097422,94.4758688305124
203.76685479276384,301.86793695514547
353.4717920491409,438.2116834531409
36.96248221759234,402.0066351552205
386.602348065858,440.28606141087454
102.37769005510987,146.09501997607964
789.2983909559697,257.10125091533877
813.5160041400073,405.72540196899223
228.13620150159008,335.606106060918
56.27339527811465,13.881071935861966
604.9852229099478,12.53442317906417
757.4403865460017,146.02349228049917
358.7686451954336,298.4495609020502
687.7915106568436,196.57124170618155
157.3160563680341,451.7027558610579
617.0404132524104,129.07970537779144
274.11699283372485,367.1509424028833
691.5397681219554,221.5333641123375
389.8580181525607,154.76753033868874
818.948245905824,395.6551252637487
231.35669475451851,273.2950467207689
320.5671783998036,93.21110083916207
307.9734536675595,389.5615765003271
633.0888207142567,363.83502100473777
230.05840623749506,168.92973576872893
121.2628586439494,375.6284490125563
670.7095138514762,446.61360422998763
282.93571554060156,397.761671195172
142.90717589810436,369.0634586336584
220.20928219302058,253.09786157419768
166.56180027288704,131.86853773376328
362.24730922392155,144.09139121897707
812.8709999035125,397.3958778403792
373.2280427461999,131.36499984922924
493.7076252181572,268.14147011600267
335.5642531412893,455.2207009055128
81.13981168684862,113.1986845706846
39.11723520030635,5.637895524048364
204.93341253008563,163.81844496229857
319.3947203465335,386.02047968581854
279.4603305153211,104.45431747983191
791.6986181620446,377.6317848763783
195.61007224001736,421.19867662989566
9.723405255200259,374.9010811264525
486.15163754916665,1.7892819833181806
527.7735877711775,154.11889162427573
10.502704082392665,277.0003527540915
444.03328923099286,336.2171441148254
733.0366146717749,359.28557912083284
816.2648832269994,130.98514399479143
650.8162252802888,271.21663445532874
550.6164916838949,249.81786986040854
330.76260798084223,358.50314363669577
683.8788154045244,387.438930855771
513.0843097990289,331.7887156769035
363.2579944130871,276.2727910697731
780.232144979278,104.59490647613568
171.53549106394718,199.98300486714194
177.7218846313625,45.144038089185216
753.7567131133159,422.1086598122303
427.9876416111401,77.95903023572714
239.6317407812148,415.5258970292378
182.09541666937588,218.41654479352968
458.08813099710505,251.68671574809397
769.7562879790556,389.40004553721354
617.8830623305041,301.2155223751319
586.5880108282981,231.16471602545008
325.0004219795233,143.2295060430414
470.85819562730916,410.8329463871482
92.31809582561384,480.5423748645762
415.75109559406616,244.52829086910612
777.421520154518,485.53183135967606
178.76818180918062,288.4387591961013
194.507662099245,171.97006586648212
111.95852087186886,425.1020335587412
190.10369962317486,299.4430947337956
379.8989490012655,54.57538149467922
472.7126258217906,370.5539233348445
65.29745023283016,465.75094765022016
469.2317464340357,324.83838673174625
534.886814256042,322.7609769593777
383.45915275560077,59.15837320026207
456.06101823199407,438.8298070319724
837.8418203195612,260.7297064130285
187.66875172861276,413.7497805037904
623.2151617826419,37.32076256546601
810.2719180426413,401.9535280100129
255.46123368168458,147.09375997442763
664.0057093632001,446.93126651967043
613.5981656735651,261.975175917049
643.3420817180478,299.39465874056157
162.7986143926754,359.6703449357762
700.7538176556353,170.9263459120285
507.1217913572675,419.4376533058093
462.6023868732697,452.51391740628264
46.948013962887934,493.6152150068174
307.7325623132067,328.37766655586677
569.443299367885,224.87172273944554
757.6685396036942,85.07196601663458
441.3714488545841,450.1590307631529
134.43493621403883,310.2868985653838
214.75989322464247,71.7722764180132
827.5955476745469,129.20144812583334
456.65753877134216,392.8105832834833
691.3892565739901,426.5978783980469
138.64829309594072,10.632214429173171
308.71433057751005,106.50339297097966
646.0912978930301,195.6084128456419
257.02717347136473,197.24364913337368
166.0349572934722,323.37015583947834
446.91244050380993,421.82677866330386
686.0216691327068,435.27912178907377
736.8320136293565,173.35488810670608
23.37915935505853,191.36549488678233
281.25301475905303,371.2671124444464
671.7616764289861,35.41614883929689
28.452257858292953,133.04402645494162
769.456673708183,32.85662824336277
507.58704053677184,438.4346258954417
770.9587219294403,116.58681563746254
834.9767239522329,149.74156209096367
194.46240020243533,301.6433631785318
4.967789944102334,348.3370043514133
127.20229504334657,174.2662074356952
227.57375731302125,229.92649139359656
139.82797800112726,419.3691335895212
533.5608593197162,86.62827873422097
264.7431406492178,135.81169983435325
773.1389231672449,260.1994379929848
684.3495028769964,119.36750476429769
532.0140418080615,417.1471768203546
49.63655991307198,122.05892167132126
422.1122724411046,274.3007063369293
637.9534699402927,147.38518136834432
721.4524521010667,287.614406160362
85.50869810151244,87.40560096078286
330.1401095984462,188.64286890239745
157.74818037180938,394.03442132945554
157.21358772637268,279.32372473510935
136.103851899256,485.1929170517132
814.8838611135346,248.44679229083644
105.93644674040793,226.73345624834107
271.17065401567555,212.04187216086623
503.20666789149703,320.3461359205085
778.815176484704,93.72302286222478
725.92663504964,374.2102565367604
110.23109632579273,284.47610502399476
324.9264156373394,405.9286856078851
74.99453788902025,459.68056898548303
795.0115640767115,292.30591938201513
774.6909861410198,434.1501387035932
435.8146995939641,52.55533789997169
284.79473510672125,310.2289334042763
13.438576182373483,146.80266453090596
566.1247635999443,278.3535368184742
447.16513532891264,140.11944868552519
21.949631911740614,462.18744983603267
731.0960333728927,315.0037272684324
684.210142517157,84.87226702766593
181.61022867958758,197.85556040359543
209.50829859081108,361.9464403281446
268.04113200163556,106.46670269629365
541.9030292102484,468.15565152356487
225.0117718604918,236.44505860285682
199.1606212339498,23.961024734062917
431.239597385476,357.90718923677764
695.2564151515144,64.04645824084076
335.88543302623304,189.21382136449992
503.0088678841749,66.66415077869291
734.9141261595813,132.7109637943288
381.1504633650824,240.3122961035673
338.10383784882146,124.3469202682952
241.49404217289546,100.28155269207339
715.3319680766833,419.3886666078207
6.561465575095214,148.16061392857804
269.94162471148286,179.93171642354343
599.8439081809659,188.44798472380575
300.38329886616333,43.63251801334511
420.4920477770744,463.51125730392084
506.9690344024517,117.01073041156596
386.29058343054726,240.03816932898903
2.4807564930842583,187.7753795128545
289.6724683408932,391.5511332748437
456.1527471036512,186.05346148495394
699.5681988601506,108.86131164022584
386.72860730225153,442.64417673334435
574.0244981722633,102.23671645645638
361.84760329174935,251.65413926412526
599.630489936971,133.57677766427466
97.77206098737565,113.81044331854584
164.289748779891,486.74559250115556
790.7670409393219,249.20430574561104
211.31581546257655,77.5157270632535
51.74858445169672,458.4159708559147
282.46891576833843,465.019722215161
678.1981962936887,411.89819291864535
739.254830277925,65.59640603157956
751.3243486457321,83.92881949162323
799.8680924894745,350.7464782343849
553.9679532347803,38.93864370360378
820.8745164520496,397.0180234018147
788.2368925523053,85.93750548031687
835.8347380812476,406.5037377799924
63.26154075556438,142.72311571517383
31.211372168210175,237.53203289201085
216.32151242222795,349.6043406121203
640.224077053739,135.59265156065547
211.1854462282484,324.5959663462168
49.04561071098533,6.7557496365950875
73.07444825149089,102.1514016706877
461.7620428865149,466.12288616138363
290.3699528195954,244.71144642424147
578.7927179731714,231.93995546422443
521.5895541006687,362.3342104442228
454.4260772599541,302.5720514669925
160.9811518550009,275.3824682964161
435.52684571369895,137.6680917009895
47.334257975572875,432.87334549305547
127.33305191937595,48.61717755890871
397.0312942721966,464.8934937240575
354.68236564436353,1.0514563956037781
768.9482828745387,481.9578595172559
398.3188834649994,1.745257418435564
183.44169278089882,77.90524490515993
596.7551747931699,224.20220901105492
628.9440456873082,210.28201870134643
485.82638038719745,317.9359652647473
159.94250837132242,175.213801588193
741.1226674546518,485.3868045237981
420.5595584021493,137.85482906108925
589.2777342989972,467.363245285191
738.8128588320201,38.724071617779245
764.5577513528901,213.61026706098662
447.93907828389297,359.42389759245475
376.49019289198674,440.2498105608996
564.8340227498373,416.07228501003044
701.5601207779936,280.1118819589338
125.46666945836526,10.272006617917938
311.684683600504,411.47932616192975
103.11114083023891,248.2678114449105
23.871519291441786,51.75998127959236
73.36484361813285,349.7777432202008
566.8993798764619,7.104999760345176
135.52793776088822,237.2346119259382
66.86744000877886,47.11803538190751
435.34366500201435,12.56451629105937
701.1423143191712,166.73967358777918
366.2909355523614,16.157817793057696
831.6490837429643,121.50471110284344
138.3308970367737,233.66137484755058
459.12137963776195,308.79458179144035
525.0989839218597,407.48643475057156
832.9856065797024,270.25947825559217
587.0388671175855,14.378740996378037
159.22249726194386,68.92896180407837
107.66732324127075,325.3382829099779
552.699281291798,213.04824280553746
12.114833066027824,397.93346195984225
374.89797480091613,311.9790643695202
207.00764220044366,478.9650043786474
59.369199936519074,69.87486893085692
216.0215448094441,104.98257539512956
803.7337492232812,184.42455635971743
527.1170455989208,316.6040995730769
482.278456249432,493.2383777968372
9.032564306933878,255.06469534269837
283.3142613524133,437.8106715627621
656.6759068094257,43.53345906671002
506.5957475715114,475.1733242900201
691.2763885251381,344.8105195853183
410.3798667693732,194.7111297409616
552.74838381662,114.49962527437052
565.8628657953743,327.394020251379
349.1742637467492,392.797888278303
136.9802469203022,486.8065775323034
806.5708992519135,210.6504078283078
261.34422740738034,71.93475981382657
601.9336754118891,381.1996765672868
146.82701257739436,494.88878682709634
168.60449654188267,84.13642038099778
79.07117775988874,388.04161306450067
436.1755929243362,29.464107578803024
814.8163708171434,3.8490868246100485
501.7376488842266,348.62626594388144
483.4445741456319,26.030848853429546
237.62159703779432,155.54887297964748
423.66755793659047,41.00613906460604
296.31230662953385,106.90656136262055
230.47527057181216,319.61749946712627
585.5762256861701,221.09856467077282
413.4891348286306,69.4482431103377
688.084051027751,242.67527775637166
296.5909350685501,194.60751233289108
236.99400223707374,114.10755330319844
317.7671945713491,469.6797530693251
80.81164347944144,351.2703392334252
468.7396212533628,159.44674175561758
702.3467472276451,254.81587773110937
240.05272759739577,457.7290493701154
314.82658395432964,338.6508913440688
804.2443962779773,456.4495499657007
486.32619536675026,133.0462231381897
499.6036314838134,263.57885320852216
678.8338783150917,270.56960833913166
467.93581209880364,429.0328546932318
10.619025807103117,498.0751368199174
8.381889549761391,416.2446354915201
449.42358571279027,404.6562657408463
394.31388201377916,401.61988022300966
88.03713601543575,409.86210261775113
139.95672366082417,414.17426967285587
446.49090748368417,188.84219153964509
96.77528752622051,113.40637672390663
75.25092101080809,352.837385391212
268.57028363930976,448.71580672306675
69.53453708144028,9.514865549799744
118.1148925617028,45.83002434542571
621.8611751567153,311.7421392991859
427.7771468561293,261.8790034101104
565.5324465613459,82.1039678694686
822.142438199175,406.9144729229575
789.5027020968982,88.2804422392992
266.273337188247,105.62677924500608
704.5597397985209,419.6228515214003
113.4780482732371,497.51013768720765
782.9993170952162,197.87034130810488
243.917321652218,18.218347481830264
314.1853773834103,140.8416700335985
426.1300344870281,177.58706604687202
478.6588472624959,312.67311628087367
95.2445824817881,142.84485303208737
520.7274841121757,129.4896948361114
274.0688302243063,161.18826052358182
410.7402330382158,200.6741932742565
683.0545406249951,171.16551886277153
98.91904945837969,307.2932261869197
500.40888700431526,451.40182287031905
778.6508210070648,49.51996067585751
65.38302847897371,489.10671118921323
102.7955041363482,21.6358858385679
583.171926315294,435.6566905580369
56.9284711951049,400.15554487323254
172.7902996167572,61.91020636006073
812.0199694717169,214.03876184606418
327.01268631151174,427.6316064669119
339.0548072374836,277.5397314693718
18.73608282819946,97.90973214108412
724.450430720155,225.32901824234165
557.1795625209006,397.29327382738524
374.7499614589367,46.681325642274565
687.3973706358768,116.6198248224537
261.1241359641266,108.6971917754983
371.61787514430694,444.0418271042319
786.6066301683517,211.40810827643276
329.7190072991081,347.03217287673783
509.5011672504807,81.8872460865122
649.6497202542176,288.66138968464804
750.6272191097468,363.06803286575285
191.95835877442866,257.6851250334079
116.6107770000166,178.76428271705768
45.29651709105668,15.77153016438093
628.2523271317733,34.85421234622987
127.54294033877373,233.67436242812988
283.9746020783296,419.0512876753862
228.2863798078355,0.17396061442831456
820.2080507260363,17.336961440608256
756.936077800471,219.01772171203194
156.0343924324289,296.0725296573943
349.9669935883933,6.128549194419741
712.2558342579106,94.99769892729448
691.5128953444072,341.18886598687493
505.18865692328967,191.9812761911347
117.38630573540715,344.7277511216961
465.37767201032926,446.1077365003557
3.1041530653921363,125.91049934950283
51.317217484139235,281.1698764992688
621.6770327039503,393.3500637014161
401.9913769579581,265.00211059696545
543.5272023831669,188.96843525418706
572.7743824831246,313.47515766376586
137.84521863629624,155.11612711343093
118.64974757421994,70.59647502445965
340.02945975812884,387.3206687966708
102.47371278526259,247.32981054825743
475.9666773528055,220.67419421485934
724.0130120210255,257.63852480378
751.4424856998969,189.4307747958669
90.15595321541961,171.44090977728445
571.9690576744858,436.156818223421
434.1251591887716,323.30709657391156
412.4738408662261,259.49641301646454
638.5156344499754,319.55080579789853
573.75012067872,84.61589541609393
14.837309241590937,376.83772648809634
742.2778416610003,343.8668591530585
535.1290058145347,184.51948768044625
592.5615443896651,297.86345083062383
836.2227080483146,455.88711244518834
600.6902295405268,343.7115515279845
763.6825336830581,378.4130530097741
520.2609551094117,490.7524967745709
599.3507246651498,278.3506370255161
60.567801130197935,433.86669506506803
489.3824374423233,119.23441074025887
285.63489358031103,127.92218737137672
135.85407455585164,254.74369027001674
450.1284380820419,493.61419475946514
759.0746301084404,154.93901540801835
617.600803593406,146.1302473166133
637.6045683024422,273.2607800960173
157.96771295050567,339.51557206233974
308.46821553130894,251.19140452031507
137.11894696009813,410.1892997234816
350.62888796035185,111.77232864720654
42.78398915286247,490.4848819233798
592.1593554934151,233.2029474522792
297.37679219328635,88.68438024916803
323.2503629855418,59.64596973913483
652.7914208565447,469.22225735019384
92.55844008591605,76.54439175876482
702.9427247533317,282.4931370992817
799.0267032100974,256.70605335124475
728.9585745038684,449.0505289789126
599.1883639492278,160.4416372202848
192.982754084622,106.35217247439277
171.50085523429738,389.989243292022
2.9717423756800705,222.61254273954955
277.17839498010835,239.56372588736886
738.9967780267224,93.22796501753228
682.0080478952142,189.67751390127907
584.3718302599142,411.415934850932
173.54676469838859,255.69375727662347
586.2175348168417,305.95241052908506
164.2764655320544,427.173462751564
53.114437564117665,154.26525577285344
256.36366775665925,468.892570753754
72.82426017979768,119.37975026622661
94.21104753038553,321.9831895571027
392.6482499419063,394.13387209276306
109.06702778577429,58.34352720302371
242.215839913766,88.19606738108354
42.20668567218418,450.6378163538064
636.6015979901886,142.7950518810416
301.16812194401814,210.56494089465284
681.3338192921673,438.50924712830255
835.0797808179638,436.44849977314004
764.8748934834995,345.25558494565547
409.85940348946923,443.6752309206894
663.8326391840577,413.07568424681926
665.6197526848186,162.58307059459608
357.80595475309195,65.9995152918369
133.04397532440305,110.12930820000888
643.1338510989693,180.53958575682816
270.9920141805779,306.4117176169556
213.26239112590437,179.82992572527147
268.36376469611173,148.862913685761
275.7781474686094,97.37218400030056
804.0492308452539,138.66701780820435
316.65830893575367,424.6491787858004
446.2462318067109,112.50850014386037
410.11270897729935,248.33609069859818
286.9858394604321,448.31811195014046
4.450598426070874,312.86813432762307
444.2370914428623,23.897121596524464
8.635383248867774,379.09339660101995
539.2342335414578,312.787817449133
510.8069547964755,344.9653118597296
621.0617972907772,177.0655120611272
305.13853208215926,75.38426691461186
723.4750060548122,230.9407921629184
20.689115731327895,405.85069350317235
521.0934626686588,376.0502078676803
299.0662987261724,423.29885145569904
375.1229651596668,338.8028824867095
739.4184836355848,109.42443939316138
756.7154206758503,262.42162879604626
152.64743058072085,207.0407129327728
553.3803563152586,107.05047607479689
555.841556425715,210.95233853278395
618.4497709897713,266.7328921367441
567.4346865821587,288.62188525023714
233.61957175062898,439.9210935564698
89.24520052569031,137.58878317851253
206.66235316313936,148.370396963477
752.8505228975638,227.93894138871374
654.7120097005972,455.83518357935213
150.8715296491817,128.9339376290074
407.23818826404954,40.63285390134408
672.4512177332899,230.450968342796
48.63471326042271,73.63476571265115
696.2613949216914,4.301902652159351
108.45329268012964,192.90532214487766
634.1791172857605,368.2270124411893
554.3567434993284,367.5288953795004
54.83697327254062,489.76286272074356
736.7260337084672,347.8165068308037
320.9804056480755,87.33552616837004
226.22762180844327,327.4062755617233
516.2001049375779,1.4137166227364828
539.2088430932215,23.34461732446669
109.10927763368942,202.26730712668052
185.97151788682402,186.4171624641663
474.9797934729588,98.45161345186781
212.5521537192035,442.8286292212259
33.8572871661886,21.129362806042273
78.51286016205538,430.03330415984107
310.38735370859234,16.117426272510116
688.1582703891966,295.9988298719961
342.89129703658773,106.55592608673747
604.0513040091614,473.32867894318133
669.1724735417297,202.5570481796365
441.93935403883506,57.11597146936287
753.283469954911,451.7497486478652
718.7793498136555,497.1232270701134
618.7960274120355,16.666668241099746
156.30230532968892,63.872994742966036
567.080553880087,299.08800606522425
155.31307193941518,59.68211052697969
693.6880266774405,5.856264291074109
2.5106030498809604,373.6495220702961
83.45633822851653,309.18867711254927
479.1748962168014,113.3743650572896
269.551112776702,156.7118299215331
525.5645996664292,209.20459080459054
100.3518011540694,464.56251117324655
835.8248390884747,138.70706165682722
455.69432738202056,150.02080821323437
299.776828058551,140.05442357906307
828.0810766256167,434.87449873190155
588.2363161653028,81.42580200038108
715.3797816349146,462.18771478149137
816.0792981245219,255.93749221686667
284.98867514466457,237.61431446234204
157.72209858459695,350.65501790000417
484.023613684808,335.49872310169627
97.56079958212807,421.4747179652626
535.0604230376127,482.1908777507935
417.4179415352844,263.1617299415644
475.0390624039774,456.18784385700485
462.5178940898956,183.98405493028548
487.4712937224711,94.89881859831772
378.47671016325086,175.14628792256536
182.59754611583176,59.94489435943184
23.86060824771698,298.8081278803749
